326,2018-05-25,7480.14014,4867829760
327,2018-05-26,7355.87988,4051539968
328,2018-05-27,7368.22022,4056519936
329,2018-05-28,7135.99023,5040600064
330,2018-05-29,7472.58984,5662660096
331,2018-05-30,7406.52002,4922540032
332,2018-05-31,7494.16992,5127130112
333,2018-06-01,7541.4502,4921460224
334,2018-06-02,7643.4502,4939299840
335,2018-06-03,7720.25,4851760128
336,2018-06-04,7514.47022,4993169920
337,2018-06-05,7633.75977,4961739776
338,2018-06-06,7653.97998,4692259840
339,2018-06-07,7678.24023,4485799936
340,2018-06-08,7624.91992,4227579904
341,2018-06-09,7531.97998,3845220096
342,2018-06-10,6786.02002,5804839936
343,2018-06-11,6906.91992,4745269760
344,2018-06-12,6582.35986,4654380032
345,2018-06-13,6349.8999,5052349952
346,2018-06-14,6675.3501,5138710016
347,2018-06-15,6456.58008,3955389952
348,2018-06-16,6550.16016,3194170112
349,2018-06-17,6499.27002,3104019968
350,2018-06-18,6734.81982,4039200000
351,2018-06-19,6769.93994,4057029888
352,2018-06-20,6776.54981,3888640000
353,2018-06-21,6729.74023,3529129984
354,2018-06-22,6083.68994,5079810048
355,2018-06-23,6162.47998,3431360000
356,2018-06-24,6173.22998,4566909952
357,2018-06-25,6249.18018,5500810240
358,2018-06-26,6093.66992,3279759872
359,2018-06-27,6157.12988,3296219904
360,2018-06-28,5903.43994,3467800064
361,2018-06-29,6218.29981,3966230016
362,2018-06-30,6404.0,4543860224
363,2018-07-01,6385.81982,4788259840
364,2018-07-02,6614.18018,4396930048
365,2018-07-03,6529.58984,4672309760
366,2018-07-04,6597.54981,4176689920
367,2018-07-05,6639.14014,4999240192
368,2018-07-06,6673.5,4313959936
369,2018-07-07,6856.93018,3961080064
370,2018-07-08,6773.87988,3386210048
371,2018-07-09,6741.75,3718129920
372,2018-07-10,6329.9502,4052430080
373,2018-07-11,6394.70996,3644859904
374,2018-07-12,6228.81006,3770170112
375,2018-07-13,6238.04981,3805400064
376,2018-07-14,6276.12012,2923670016
377,2018-07-15,6359.64014,3285459968
378,2018-07-16,6741.75,4725799936
379,2018-07-17,7321.04004,5961950208
380,2018-07-18,7370.77979,6103410176
381,2018-07-19,7466.85986,5111629824
382,2018-07-20,7354.12988,4936869888
383,2018-07-21,7419.29004,3726609920
384,2018-07-22,7418.49023,3695460096
385,2018-07-23,7711.10986,5132480000
386,2018-07-24,8424.26953,7277689856
387,2018-07-25,8181.39014,5845400064
388,2018-07-26,7951.58008,4899089920
389,2018-07-27,8165.00977,5195879936
390,2018-07-28,8192.15039,3988750080
391,2018-07-29,8218.45996,4107190016
392,2018-07-30,8180.47998,5551400000
393,2018-07-31,7780.43994,5287530000
394,2018-08-01,7624.91016,4797620000
395,2018-08-02,7567.1499,4214110000
396,2018-08-03,7434.39014,4627150000
397,2018-08-04,7032.8501,4268390000
398,2018-08-05,7068.47998,3679110000
399,2018-08-06,6951.79981,3925900000
400,2018-08-07,6753.12012,4682800000
401,2018-08-08,6305.79981,5064430000
402,2018-08-09,6568.22998,4267040000
403,2018-08-10,6184.70996,4528680000
404,2018-08-11,6295.72998,4047850000
405,2018-08-12,6322.68994,5665250000
406,2018-08-13,6297.56982,4083980000
407,2018-08-14,6199.70996,5301700000
408,2018-08-15,6308.52002,4895450000
409,2018-08-16,6334.72998,4328420000
410,2018-08-17,6580.62988,4992990000
411,2018-08-18,6423.75977,3984520000
412,2018-08-19,6506.06982,3311170000
413,2018-08-20,6308.52979,3665100000
414,2018-08-21,6488.75977,3377180000
415,2018-08-22,6376.70996,4668110000
416,2018-08-23,6534.87988,3426180000
417,2018-08-24,6719.95996,4097820000
418,2018-08-25,6763.18994,3312600000
419,2018-08-26,6707.25977,3295500000
420,2018-08-27,6884.64014,4019000000
421,2018-08-28,7096.27979,4659940000
422,2018-08-29,7047.16016,4145880000
423,2018-08-30,6978.22998,4463250000
424,2018-08-31,7037.58008,4495650000
425,2018-09-01,7193.25,4116050000
426,2018-09-02,7272.72022,4329540000
427,2018-09-03,7260.06006,4087760000
428,2018-09-04,7361.66016,4273640000
429,2018-09-05,6792.83008,5800460000
430,2018-09-06,6529.16992,5523470000
431,2018-09-07,6467.06982,4264680000
432,2018-09-08,6225.97998,3835060000
433,2018-09-09,6300.85986,3671890000
434,2018-09-10,6329.7002,3714100000
435,2018-09-11,6321.2002,3849910000
436,2018-09-12,6351.79981,4064230000
437,2018-09-13,6517.31006,4210910000
438,2018-09-14,6512.70996,4076220000
439,2018-09-15,6543.2002,3216300000
440,2018-09-16,6517.18018,3273730000
441,2018-09-17,6281.2002,3910780000
442,2018-09-18,6371.29981,4180090000
443,2018-09-19,6398.54004,4431340000
444,2018-09-20,6519.66992,4348110000
445,2018-09-21,6734.9502,6531940000
446,2018-09-22,6721.97998,4509660000
447,2018-09-23,6710.62988,4197500000
448,2018-09-24,6595.41016,4177310000
449,2018-09-25,6446.47022,4726180000
450,2018-09-26,6495.0,4437300000
451,2018-09-27,6676.75,4606810000
452,2018-09-28,6644.12988,5014430000
453,2018-09-29,6601.95996,4363690000
454,2018-09-30,6625.56006,4002280000
455,2018-10-01,6589.62012,4000970000
456,2018-10-02,6556.1001,3979260000
457,2018-10-03,6502.58984,3887310000
458,2018-10-04,6576.68994,3838410000
459,2018-10-05,6622.47998,3671500000
460,2018-10-06,6588.31006,3259740000
461,2018-10-07,6602.9502,3306630000
462,2018-10-08,6652.22998,3979460000
463,2018-10-09,6642.64014,3580810000
464,2018-10-10,6585.52979,3787650000
465,2018-10-11,6256.24023,5181640000
466,2018-10-12,6274.58008,3783500000
467,2018-10-13,6285.99023,3064030000
468,2018-10-14,6290.93018,3085320000
469,2018-10-15,6596.54004,7370770000
470,2018-10-16,6596.10986,4074800000
471,2018-10-17,6544.43018,4088420000
472,2018-10-18,6476.70996,3924080000
473,2018-10-19,6465.41016,3578870000
474,2018-10-20,6489.18994,3379130000
475,2018-10-21,6482.3501,3253610000
476,2018-10-22,6487.16016,3672860000
477,2018-10-23,6475.74023,3716150000
478,2018-10-24,6495.83984,3424670000
479,2018-10-25,6476.29004,3230550000
480,2018-10-26,6474.75,3306050000
481,2018-10-27,6480.37988,3393250000
482,2018-10-28,6486.39014,3445190000
483,2018-10-29,6332.62988,4199910000
484,2018-10-30,6334.27002,3781100000
485,2018-10-31,6317.60986,4191240000
486,2018-11-01,6377.77979,3789400000
487,2018-11-02,6388.43994,4234870000
488,2018-11-03,6361.25977,3658640000
489,2018-11-04,6376.12988,4390020000
490,2018-11-05,6419.66016,4174800000
491,2018-11-06,6461.00977,4700040000
492,2018-11-07,6530.14014,4941260000
493,2018-11-08,6453.72022,4665260000
494,2018-11-09,6385.62012,4346820000
495,2018-11-10,6409.22022,3705320000
496,2018-11-11,6411.27002,3939060000
497,2018-11-12,6371.27002,4295770000
498,2018-11-13,6359.49023,4503800000
499,2018-11-14,5738.3501,7398940000
500,2018-11-15,5648.02979,7032140000
501,2018-11-16,5575.54981,5279320000
502,2018-11-17,5554.33008,4303150000
503,2018-11-18,5623.54004,4159680000
504,2018-11-19,4871.49023,7039560000
505,2018-11-20,4451.87012,8428290000
506,2018-11-21,4602.16992,6120120000
507,2018-11-22,4365.93994,4569370000
508,2018-11-23,4347.10986,4871490000
509,2018-11-24,3880.76001,4679500000
510,2018-11-25,4009.96997,6825640000
511,2018-11-26,3779.12988,6476900000
512,2018-11-27,3820.71997,5998720000
513,2018-11-28,4257.41992,7280280000
514,2018-11-29,4278.84668,6503347767
515,2018-11-30,4017.26856,6048016717
516,2018-12-01,4214.67188,5375314093
517,2018-12-02,4139.87793,5262697895
518,2018-12-03,3894.13086,5089570994
519,2018-12-04,3956.8938,5028069239
520,2018-12-05,3753.99487,5302481574
521,2018-12-06,3521.10181,5878333109
522,2018-12-07,3419.93726,6835615448
523,2018-12-08,3476.11475,5305024497
524,2018-12-09,3614.23438,4947372847
525,2018-12-10,3502.65601,5020968740
526,2018-12-11,3424.58814,4696765188
527,2018-12-12,3486.9502,4139364829
528,2018-12-13,3313.67725,4343372456
529,2018-12-14,3242.48486,4372763663
530,2018-12-15,3236.76172,3551763561
531,2018-12-16,3252.83911,3744248994
532,2018-12-17,3545.86475,5409247918
533,2018-12-18,3696.05908,5911325473
534,2018-12-19,3745.95068,6810689119
535,2018-12-20,4134.44141,8927129279
536,2018-12-21,3896.5437,7206015706
537,2018-12-22,4014.18262,5605823233
538,2018-12-23,3998.98023,6151275490
539,2018-12-24,4078.59912,7240968501
540,2018-12-25,3815.49072,6158207293
541,2018-12-26,3857.29761,5326547918
542,2018-12-27,3654.8335,5130222366
543,2018-12-28,3923.9187,5631554348
544,2018-12-29,3820.40869,4991655917
545,2018-12-30,3865.95264,4770578575
546,2018-12-31,3742.70044,4661840806
547,2019-01-01,3843.52002,4324200990
548,2019-01-02,3943.40942,5244856836
549,2019-01-03,3836.74121,4530215219
550,2019-01-04,3857.71753,4847965467
551,2019-01-05,3845.19458,5137609824
552,2019-01-06,4076.63257,5597027440
553,2019-01-07,4025.24829,5228625637
554,2019-01-08,4030.8479,5306593305
555,2019-01-09,4035.29639,5115905225
556,2019-01-10,3678.92456,6874143796
557,2019-01-11,3687.36548,5538712865
558,2019-01-12,3661.30103,4778170883
559,2019-01-13,3552.95313,4681302466
560,2019-01-14,3706.05225,5651384490
561,2019-01-15,3630.67529,5537192302
562,2019-01-16,3655.00684,5394457145
563,2019-01-17,3678.56397,5464420383
564,2019-01-18,3657.83936,5002961727
565,2019-01-19,3728.56836,5955691380
566,2019-01-20,3601.01367,5582489560
567,2019-01-21,3576.03247,5004347059
568,2019-01-22,3604.57715,5313623556
569,2019-01-23,3585.12305,5433755649
570,2019-01-24,3600.86548,5262869046
571,2019-01-25,3599.76587,5265847539
572,2019-01-26,3602.46045,5098183235
573,2019-01-27,3583.96582,5570752966
574,2019-01-28,3470.45044,6908930483
575,2019-01-29,3448.11694,5897159493
576,2019-01-30,3486.18164,5955112627
577,2019-01-31,3457.79273,5831198271
578,2019-02-01,3487.94531,5422926707
579,2019-02-02,3521.06079,5071623601
580,2019-02-03,3464.01343,5043937584
581,2019-02-04,3459.15405,5332718886
582,2019-02-05,3466.35742,5227549545
583,2019-02-06,3413.76782,5482196038
584,2019-02-07,3399.47168,5004962683
585,2019-02-08,3666.78027,7735623101
586,2019-02-09,3671.20361,6158833645
587,2019-02-10,3690.18823,6282256903
588,2019-02-11,3648.43066,6277056434
589,2019-02-12,3653.52856,6480384532
590,2019-02-13,3632.07056,6438903823
591,2019-02-14,3616.88086,6271044418
592,2019-02-15,3620.81079,6091952231
593,2019-02-16,3629.7876,5934744052
594,2019-02-17,3673.83618,7039512503
595,2019-02-18,3915.71436,9908216640
596,2019-02-19,3947.09448,9933626655
597,2019-02-20,3999.82056,8693373948
598,2019-02-21,3954.11816,7775128102
599,2019-02-22,4005.52661,7826525254
600,2019-02-23,4142.52686,8922258316
601,2019-02-24,3810.42749,10794227451
602,2019-02-25,3882.69629,9318796067
603,2019-02-26,3854.35791,7931218996
604,2019-02-27,3851.04736,8301309684
605,2019-02-28,3854.7854,8399767798
606,2019-03-01,3859.58374,7661247975
607,2019-03-02,3864.41504,7578786076
608,2019-03-03,3847.17578,7253558152
609,2019-03-04,3761.55713,9029175788
610,2019-03-05,3896.375,10174126415
611,2019-03-06,3903.94263,9175291529
612,2019-03-07,3911.48438,9584165519
613,2019-03-08,3901.13159,10638638944
614,2019-03-09,3963.31372,10796103518
615,2019-03-10,3951.59985,9713267607
616,2019-03-11,3905.2273,10125901903
617,2019-03-12,3909.15625,9809887079
618,2019-03-13,3906.71729,9469184841
619,2019-03-14,3924.36914,10480789570
620,2019-03-15,3960.91113,9394210605
621,2019-03-16,4048.72583,9856166973
622,2019-03-17,4025.229,8221625400
623,2019-03-18,4032.50732,9646954186
624,2019-03-19,4071.19019,9344919956
625,2019-03-20,4087.47632,10175916388
626,2019-03-21,4029.3269,10831212662
627,2019-03-22,4023.96826,9252935969
